participant_id,statement_id,label_visible,actual_source,known_truth,predicted_truthfulness,correct,confidence,trustworthiness,perceived_source,presurvey_ai_familiarity,presurvey_ai_trust,presurvey_skepticism,presurvey_fact_checking,presurvey_baseline_confidence,age,gender,nationality,education,persona_ai_familiarity,persona_ai_trust,persona_ai_literacy,persona_general_confidence,persona_reasoning_style,persona_online_content_skepticism,knowledge_geography_history,knowledge_science_health,knowledge_entertainment_literature,knowledge_technology_internet,topic_familiarity,source_file
185,TS39,0,human,False,false,1.0,6.0,2.0,1.0,5,1,4,3,2,25,man,Canadian,graduate_student,5,1,5,3,mixed,moderate,2,4,6,2,3,truth_source_unlabeled_persona_185.json
185,TS56,0,ai,True,true,1.0,6.0,5.0,2.0,5,1,4,3,2,25,man,Canadian,graduate_student,5,1,5,3,mixed,moderate,2,4,6,2,3,truth_source_unlabeled_persona_185.json
185,TS34,0,human,False,false,1.0,6.0,4.0,2.0,5,1,4,3,2,25,man,Canadian,graduate_student,5,1,5,3,mixed,moderate,2,4,6,2,3,truth_source_unlabeled_persona_185.json
186,TS77,0,ai,False,false,1.0,6.0,2.0,1.0,2,4,6,3,5,23,man,US,some_college,2,4,6,1,intuitive,moderate,5,4,5,5,6,truth_source_unlabeled_persona_186.json
186,TS46,0,ai,True,true,1.0,5.0,4.0,3.0,2,4,6,3,5,23,man,US,some_college,2,4,6,1,intuitive,moderate,5,4,5,5,6,truth_source_unlabeled_persona_186.json
186,TS41,0,ai,True,true,1.0,6.0,5.0,2.0,2,4,6,3,5,23,man,US,some_college,2,4,6,1,intuitive,moderate,5,4,5,5,6,truth_source_unlabeled_persona_186.json
186,TS22,0,human,False,false,1.0,4.0,,,2,4,6,3,5,23,man,US,some_college,2,4,6,1,intuitive,moderate,5,4,5,5,6,truth_source_unlabeled_persona_186.json
186,TS39,0,human,False,false,1.0,6.0,2.0,1.0,2,4,6,3,5,23,man,US,some_college,2,4,6,1,intuitive,moderate,5,4,5,5,6,truth_source_unlabeled_persona_186.json
187,TS39,0,human,False,false,1.0,6.0,2.0,1.0,5,4,3,6,5,21,woman,US,bachelors_degree,7,4,6,2,mixed,low,2,3,3,2,7,truth_source_unlabeled_persona_187.json
187,TS46,0,ai,True,true,1.0,6.0,5.0,2.0,5,4,3,6,5,21,woman,US,bachelors_degree,7,4,6,2,mixed,low,2,3,3,2,7,truth_source_unlabeled_persona_187.json
187,TS56,0,ai,True,true,1.0,6.0,6.0,2.0,5,4,3,6,5,21,woman,US,bachelors_degree,7,4,6,2,mixed,low,2,3,3,2,7,truth_source_unlabeled_persona_187.json
187,TS55,0,ai,True,true,1.0,6.0,5.0,2.0,5,4,3,6,5,21,woman,US,bachelors_degree,7,4,6,2,mixed,low,2,3,3,2,7,truth_source_unlabeled_persona_187.json
187,TS77,0,ai,False,false,1.0,6.0,3.0,2.0,5,4,3,6,5,21,woman,US,bachelors_degree,7,4,6,2,mixed,low,2,3,3,2,7,truth_source_unlabeled_persona_187.json
188,TS77,0,ai,False,false,1.0,6.0,3.0,2.0,4,5,6,3,2,23,woman,US,undergraduate,4,5,6,7,mixed,moderate,4,6,4,3,6,truth_source_unlabeled_persona_188.json
188,TS41,0,ai,True,true,1.0,6.0,7.0,1.0,4,5,6,3,2,23,woman,US,undergraduate,4,5,6,7,mixed,moderate,4,6,4,3,6,truth_source_unlabeled_persona_188.json
188,TS76,0,ai,False,false,1.0,5.0,2.0,6.0,4,5,6,3,2,23,woman,US,undergraduate,4,5,6,7,mixed,moderate,4,6,4,3,6,truth_source_unlabeled_persona_188.json
188,TS14,0,human,True,true,1.0,6.0,7.0,1.0,4,5,6,3,2,23,woman,US,undergraduate,4,5,6,7,mixed,moderate,4,6,4,3,6,truth_source_unlabeled_persona_188.json
188,TS46,0,ai,True,true,1.0,6.0,6.0,1.0,4,5,6,3,2,23,woman,US,undergraduate,4,5,6,7,mixed,moderate,4,6,4,3,6,truth_source_unlabeled_persona_188.json
189,TS64,0,ai,False,false,1.0,6.0,2.0,1.0,5,3,4,6,5,19,prefer_not_to_say,Canadian,high_school_or_equivalent,5,3,3,4,mixed,low,5,2,4,5,2,truth_source_unlabeled_persona_189.json
189,TS55,0,ai,True,true,1.0,5.0,4.0,3.0,5,3,4,6,5,19,prefer_not_to_say,Canadian,high_school_or_equivalent,5,3,3,4,mixed,low,5,2,4,5,2,truth_source_unlabeled_persona_189.json
189,TS39,0,human,False,false,1.0,6.0,2.0,1.0,5,3,4,6,5,19,prefer_not_to_say,Canadian,high_school_or_equivalent,5,3,3,4,mixed,low,5,2,4,5,2,truth_source_unlabeled_persona_189.json
189,TS33,0,human,False,false,1.0,6.0,2.0,1.0,5,3,4,6,5,19,prefer_not_to_say,Canadian,high_school_or_equivalent,5,3,3,4,mixed,low,5,2,4,5,2,truth_source_unlabeled_persona_189.json
189,TS34,0,human,False,false,1.0,6.0,2.0,1.0,5,3,4,6,5,19,prefer_not_to_say,Canadian,high_school_or_equivalent,5,3,3,4,mixed,low,5,2,4,5,2,truth_source_unlabeled_persona_189.json
190,TS64,0,ai,False,false,1.0,6.0,4.0,2.0,4,6,3,5,4,24,man,Dutch,bachelors_degree,4,6,1,3,analytical,low,4,7,6,7,5,truth_source_unlabeled_persona_190.json
190,TS46,0,ai,True,true,1.0,5.0,6.0,4.0,4,6,3,5,4,24,man,Dutch,bachelors_degree,4,6,1,3,analytical,low,4,7,6,7,5,truth_source_unlabeled_persona_190.json
190,TS77,0,ai,False,false,1.0,6.0,4.0,2.0,4,6,3,5,4,24,man,Dutch,bachelors_degree,4,6,1,3,analytical,low,4,7,6,7,5,truth_source_unlabeled_persona_190.json
190,TS55,0,ai,True,true,1.0,6.0,5.0,3.0,4,6,3,5,4,24,man,Dutch,bachelors_degree,4,6,1,3,analytical,low,4,7,6,7,5,truth_source_unlabeled_persona_190.json
190,TS39,0,human,False,false,1.0,6.0,4.0,1.0,4,6,3,5,4,24,man,Dutch,bachelors_degree,4,6,1,3,analytical,low,4,7,6,7,5,truth_source_unlabeled_persona_190.json
191,TS39,0,human,False,false,1.0,4.0,3.0,2.0,2,3,4,5,2,24,prefer_not_to_say,US,bachelors_degree,6,3,5,4,analytical,moderate,4,1,4,1,1,truth_source_unlabeled_persona_191.json
191,TS41,0,ai,True,true,1.0,5.0,6.0,1.0,2,3,4,5,2,24,prefer_not_to_say,US,bachelors_degree,6,3,5,4,analytical,moderate,4,1,4,1,1,truth_source_unlabeled_persona_191.json
191,TS46,0,ai,True,true,1.0,4.0,5.0,2.0,2,3,4,5,2,24,prefer_not_to_say,US,bachelors_degree,6,3,5,4,analytical,moderate,4,1,4,1,1,truth_source_unlabeled_persona_191.json
191,TS64,0,ai,False,false,1.0,5.0,3.0,1.0,2,3,4,5,2,24,prefer_not_to_say,US,bachelors_degree,6,3,5,4,analytical,moderate,4,1,4,1,1,truth_source_unlabeled_persona_191.json
191,TS77,0,ai,False,false,1.0,6.0,2.0,1.0,2,3,4,5,2,24,prefer_not_to_say,US,bachelors_degree,6,3,5,4,analytical,moderate,4,1,4,1,1,truth_source_unlabeled_persona_191.json
192,TS77,0,ai,False,false,1.0,6.0,3.0,2.0,4,7,5,6,4,21,prefer_not_to_say,British,graduate_student,4,7,4,4,analytical,moderate,1,5,4,4,6,truth_source_unlabeled_persona_192.json
192,TS39,0,human,False,false,1.0,6.0,3.0,2.0,4,7,5,6,4,21,prefer_not_to_say,British,graduate_student,4,7,4,4,analytical,moderate,1,5,4,4,6,truth_source_unlabeled_persona_192.json
192,TS64,0,ai,False,false,1.0,6.0,3.0,2.0,4,7,5,6,4,21,prefer_not_to_say,British,graduate_student,4,7,4,4,analytical,moderate,1,5,4,4,6,truth_source_unlabeled_persona_192.json
192,TS33,0,human,False,false,1.0,6.0,3.0,2.0,4,7,5,6,4,21,prefer_not_to_say,British,graduate_student,4,7,4,4,analytical,moderate,1,5,4,4,6,truth_source_unlabeled_persona_192.json
192,TS55,0,ai,True,true,1.0,6.0,5.0,4.0,4,7,5,6,4,21,prefer_not_to_say,British,graduate_student,4,7,4,4,analytical,moderate,1,5,4,4,6,truth_source_unlabeled_persona_192.json
193,TS46,0,ai,True,true,1.0,5.0,4.0,2.0,5,4,6,5,3,22,prefer_not_to_say,US,bachelors_degree,7,4,4,5,intuitive,moderate,1,2,5,3,6,truth_source_unlabeled_persona_193.json
193,TS55,0,ai,True,true,1.0,6.0,5.0,3.0,5,4,6,5,3,22,prefer_not_to_say,US,bachelors_degree,7,4,4,5,intuitive,moderate,1,2,5,3,6,truth_source_unlabeled_persona_193.json
193,TS39,0,human,False,false,1.0,6.0,3.0,2.0,5,4,6,5,3,22,prefer_not_to_say,US,bachelors_degree,7,4,4,5,intuitive,moderate,1,2,5,3,6,truth_source_unlabeled_persona_193.json
193,TS62,0,ai,False,false,1.0,6.0,3.0,2.0,5,4,6,5,3,22,prefer_not_to_say,US,bachelors_degree,7,4,4,5,intuitive,moderate,1,2,5,3,6,truth_source_unlabeled_persona_193.json
193,TS64,0,ai,False,false,1.0,6.0,3.0,2.0,5,4,6,5,3,22,prefer_not_to_say,US,bachelors_degree,7,4,4,5,intuitive,moderate,1,2,5,3,6,truth_source_unlabeled_persona_193.json
194,TS77,0,ai,False,false,1.0,6.0,2.0,2.0,6,5,4,3,4,23,man,Canadian,some_college,6,6,4,4,mixed,moderate,2,2,3,4,6,truth_source_unlabeled_persona_194.json
194,TS64,0,ai,False,false,1.0,6.0,2.0,2.0,6,5,4,3,4,23,man,Canadian,some_college,6,6,4,4,mixed,moderate,2,2,3,4,6,truth_source_unlabeled_persona_194.json
194,TS0,0,human,True,true,1.0,5.0,4.0,4.0,6,5,4,3,4,23,man,Canadian,some_college,6,6,4,4,mixed,moderate,2,2,3,4,6,truth_source_unlabeled_persona_194.json
194,TS55,0,ai,True,true,1.0,6.0,5.0,5.0,6,5,4,3,4,23,man,Canadian,some_college,6,6,4,4,mixed,moderate,2,2,3,4,6,truth_source_unlabeled_persona_194.json
194,TS39,0,human,False,false,1.0,6.0,2.0,2.0,6,5,4,3,4,23,man,Canadian,some_college,6,6,4,4,mixed,moderate,2,2,3,4,6,truth_source_unlabeled_persona_194.json
195,TS46,0,ai,True,true,1.0,4.0,3.0,2.0,2,1,4,3,5,25,nonbinary,British,bachelors_degree,2,1,3,5,analytical,moderate,1,5,7,1,2,truth_source_unlabeled_persona_195.json
195,TS34,0,human,False,false,1.0,5.0,2.0,3.0,2,1,4,3,5,25,nonbinary,British,bachelors_degree,2,1,3,5,analytical,moderate,1,5,7,1,2,truth_source_unlabeled_persona_195.json
195,TS64,0,ai,False,false,1.0,6.0,4.0,2.0,2,1,4,3,5,25,nonbinary,British,bachelors_degree,2,1,3,5,analytical,moderate,1,5,7,1,2,truth_source_unlabeled_persona_195.json
195,TS55,0,ai,True,true,1.0,5.0,5.0,4.0,2,1,4,3,5,25,nonbinary,British,bachelors_degree,2,1,3,5,analytical,moderate,1,5,7,1,2,truth_source_unlabeled_persona_195.json
195,TS39,0,human,False,false,1.0,6.0,3.0,2.0,2,1,4,3,5,25,nonbinary,British,bachelors_degree,2,1,3,5,analytical,moderate,1,5,7,1,2,truth_source_unlabeled_persona_195.json
196,TS77,0,ai,False,false,1.0,6.0,1.0,2.0,4,4,6,5,2,22,woman,US,graduate_student,4,4,2,2,mixed,high,1,6,4,7,3,truth_source_unlabeled_persona_196.json
196,TS14,0,human,True,true,1.0,6.0,5.0,3.0,4,4,6,5,2,22,woman,US,graduate_student,4,4,2,2,mixed,high,1,6,4,7,3,truth_source_unlabeled_persona_196.json
196,TS55,0,ai,True,true,1.0,6.0,5.0,3.0,4,4,6,5,2,22,woman,US,graduate_student,4,4,2,2,mixed,high,1,6,4,7,3,truth_source_unlabeled_persona_196.json
196,TS46,0,ai,True,true,1.0,6.0,5.0,3.0,4,4,6,5,2,22,woman,US,graduate_student,4,4,2,2,mixed,high,1,6,4,7,3,truth_source_unlabeled_persona_196.json
196,TS64,0,ai,False,false,1.0,6.0,1.0,2.0,4,4,6,5,2,22,woman,US,graduate_student,4,4,2,2,mixed,high,1,6,4,7,3,truth_source_unlabeled_persona_196.json
197,TS34,0,human,False,false,1.0,6.0,4.0,2.0,2,7,4,5,3,22,man,Australian,undergraduate,2,7,5,1,analytical,low,1,4,6,6,6,truth_source_unlabeled_persona_197.json
197,TS46,0,ai,True,true,1.0,6.0,5.0,2.0,2,7,4,5,3,22,man,Australian,undergraduate,2,7,5,1,analytical,low,1,4,6,6,6,truth_source_unlabeled_persona_197.json
197,TS55,0,ai,True,true,1.0,6.0,5.0,2.0,2,7,4,5,3,22,man,Australian,undergraduate,2,7,5,1,analytical,low,1,4,6,6,6,truth_source_unlabeled_persona_197.json
197,TS64,0,ai,False,false,1.0,6.0,4.0,2.0,2,7,4,5,3,22,man,Australian,undergraduate,2,7,5,1,analytical,low,1,4,6,6,6,truth_source_unlabeled_persona_197.json
197,TS39,0,human,False,false,1.0,6.0,4.0,1.0,2,7,4,5,3,22,man,Australian,undergraduate,2,7,5,1,analytical,low,1,4,6,6,6,truth_source_unlabeled_persona_197.json
198,TS14,0,human,True,true,1.0,5.0,4.0,3.0,4,6,5,3,4,25,prefer_not_to_say,Canadian,vocational_training,4,7,3,1,intuitive,low,3,2,2,5,6,truth_source_unlabeled_persona_198.json
198,TS77,0,ai,False,false,1.0,2.0,2.0,6.0,4,6,5,3,4,25,prefer_not_to_say,Canadian,vocational_training,4,7,3,1,intuitive,low,3,2,2,5,6,truth_source_unlabeled_persona_198.json
198,TS55,0,ai,True,true,1.0,5.0,6.0,2.0,4,6,5,3,4,25,prefer_not_to_say,Canadian,vocational_training,4,7,3,1,intuitive,low,3,2,2,5,6,truth_source_unlabeled_persona_198.json
198,TS46,0,ai,True,true,1.0,4.0,5.0,3.0,4,6,5,3,4,25,prefer_not_to_say,Canadian,vocational_training,4,7,3,1,intuitive,low,3,2,2,5,6,truth_source_unlabeled_persona_198.json
198,TS64,0,ai,False,false,1.0,6.0,3.0,1.0,4,6,5,3,4,25,prefer_not_to_say,Canadian,vocational_training,4,7,3,1,intuitive,low,3,2,2,5,6,truth_source_unlabeled_persona_198.json
199,TS39,0,human,False,false,1.0,5.0,3.0,2.0,4,3,6,5,4,25,nonbinary,British,bachelors_degree,4,7,4,7,intuitive,high,3,4,7,3,3,truth_source_unlabeled_persona_199.json
199,TS46,0,ai,True,true,1.0,4.0,6.0,5.0,4,3,6,5,4,25,nonbinary,British,bachelors_degree,4,7,4,7,intuitive,high,3,4,7,3,3,truth_source_unlabeled_persona_199.json
199,TS64,0,ai,False,false,1.0,5.0,3.0,2.0,4,3,6,5,4,25,nonbinary,British,bachelors_degree,4,7,4,7,intuitive,high,3,4,7,3,3,truth_source_unlabeled_persona_199.json
199,TS34,0,human,False,false,1.0,6.0,5.0,1.0,4,3,6,5,4,25,nonbinary,British,bachelors_degree,4,7,4,7,intuitive,high,3,4,7,3,3,truth_source_unlabeled_persona_199.json
199,TS41,0,ai,True,true,1.0,6.0,6.0,5.0,4,3,6,5,4,25,nonbinary,British,bachelors_degree,4,7,4,7,intuitive,high,3,4,7,3,3,truth_source_unlabeled_persona_199.json
200,TS46,0,ai,True,true,1.0,4.0,5.0,2.0,3,3,5,4,2,22,man,Canadian,undergraduate,3,3,3,3,analytical,moderate,5,4,6,1,2,truth_source_unlabeled_persona_200.json
200,TS41,0,ai,True,true,1.0,5.0,6.0,3.0,3,3,5,4,2,22,man,Canadian,undergraduate,3,3,3,3,analytical,moderate,5,4,6,1,2,truth_source_unlabeled_persona_200.json
200,TS64,0,ai,False,false,1.0,6.0,4.0,2.0,3,3,5,4,2,22,man,Canadian,undergraduate,3,3,3,3,analytical,moderate,5,4,6,1,2,truth_source_unlabeled_persona_200.json
200,TS39,0,human,False,false,1.0,,,,3,3,5,4,2,22,man,Canadian,undergraduate,3,3,3,3,analytical,moderate,5,4,6,1,2,truth_source_unlabeled_persona_200.json
200,TS77,0,ai,False,false,1.0,6.0,3.0,2.0,3,3,5,4,2,22,man,Canadian,undergraduate,3,3,3,3,analytical,moderate,5,4,6,1,2,truth_source_unlabeled_persona_200.json
201,TS55,0,ai,True,true,1.0,6.0,4.0,2.0,4,7,6,5,3,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_201.json
201,TS34,0,human,False,false,1.0,6.0,4.0,2.0,4,7,6,5,3,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_201.json
201,TS64,0,ai,False,false,1.0,6.0,3.0,2.0,4,7,6,5,3,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_201.json
201,TS46,0,ai,True,true,1.0,6.0,5.0,3.0,4,7,6,5,3,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_201.json
201,TS39,0,human,False,false,1.0,6.0,4.0,2.0,4,7,6,5,3,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_201.json
202,TS34,0,human,False,false,1.0,5.0,3.0,2.0,4,5,6,3,4,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_202.json
202,TS64,0,ai,False,false,1.0,6.0,2.0,3.0,4,5,6,3,4,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_202.json
202,TS46,0,ai,True,true,1.0,5.0,5.0,4.0,4,5,6,3,4,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_202.json
202,TS55,0,ai,True,true,1.0,6.0,5.0,2.0,4,5,6,3,4,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_202.json
202,TS14,0,human,True,true,1.0,6.0,6.0,1.0,4,5,6,3,4,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_202.json
203,TS1,0,human,True,false,0.0,4.0,3.0,2.0,3,4,5,6,5,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_203.json
203,TS64,0,ai,False,false,1.0,5.0,3.0,2.0,3,4,5,6,5,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_203.json
203,TS46,0,ai,True,true,1.0,4.0,6.0,5.0,3,4,5,6,5,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_203.json
203,TS2,0,human,True,true,1.0,5.0,6.0,3.0,3,4,5,6,5,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_203.json
203,TS39,0,human,False,false,1.0,6.0,4.0,3.0,3,4,5,6,5,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_203.json
204,TS2,0,human,True,true,1.0,5.0,6.0,2.0,4,5,6,5,6,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_204.json
204,TS46,0,ai,True,true,1.0,4.0,5.0,3.0,4,5,6,5,6,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_204.json
204,TS39,0,human,False,false,1.0,6.0,2.0,1.0,4,5,6,5,6,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_204.json
204,TS1,0,human,True,true,1.0,5.0,4.0,2.0,4,5,6,5,6,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_204.json
204,TS22,0,human,False,false,1.0,3.0,2.0,1.0,4,5,6,5,6,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_204.json
205,TS22,0,human,False,false,1.0,4.0,3.0,2.0,4,3,5,2,4,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_205.json
205,TS39,0,human,False,false,1.0,4.0,3.0,2.0,4,3,5,2,4,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_205.json
205,TS34,0,human,False,false,1.0,4.0,3.0,2.0,4,3,5,2,4,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_205.json
205,TS41,0,ai,True,true,1.0,5.0,6.0,3.0,4,3,5,2,4,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_205.json
205,TS46,0,ai,True,true,1.0,4.0,5.0,2.0,4,3,5,2,4,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_205.json
206,TS39,0,human,False,false,1.0,6.0,4.0,2.0,5,4,6,4,5,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_206.json
206,TS34,0,human,False,true,0.0,5.0,5.0,4.0,5,4,6,4,5,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_206.json
206,TS56,0,ai,True,true,1.0,6.0,6.0,1.0,5,4,6,4,5,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_206.json
206,TS47,0,ai,True,true,1.0,6.0,6.0,1.0,5,4,6,4,5,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_206.json
206,TS41,0,ai,True,true,1.0,6.0,6.0,1.0,5,4,6,4,5,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_206.json
207,TS46,0,ai,True,true,1.0,5.0,4.0,2.0,5,6,4,3,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_207.json
207,TS2,0,human,True,true,1.0,5.0,4.0,2.0,5,6,4,3,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_207.json
207,TS22,0,human,False,false,1.0,2.0,2.0,3.0,5,6,4,3,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_207.json
207,TS39,0,human,False,false,1.0,6.0,3.0,1.0,5,6,4,3,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_207.json
207,TS1,0,human,True,true,1.0,4.0,5.0,2.0,5,6,4,3,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_207.json
208,TS33,0,human,False,false,1.0,6.0,2.0,1.0,6,1,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_208.json
208,TS39,0,human,False,false,1.0,6.0,3.0,2.0,6,1,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_208.json
208,TS41,0,ai,True,true,1.0,6.0,6.0,2.0,6,1,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_208.json
208,TS34,0,human,False,false,1.0,6.0,3.0,2.0,6,1,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_208.json
208,TS56,0,ai,True,true,1.0,6.0,5.0,2.0,6,1,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_208.json
209,TS47,0,ai,True,true,1.0,6.0,5.0,2.0,3,4,5,3,2,18,nonbinary,British,bachelors_degree,7,2,2,5,analytical,moderate,1,5,4,6,3,truth_source_unlabeled_persona_209.json
209,TS56,0,ai,True,true,1.0,6.0,6.0,3.0,3,4,5,3,2,18,nonbinary,British,bachelors_degree,7,2,2,5,analytical,moderate,1,5,4,6,3,truth_source_unlabeled_persona_209.json
209,TS41,0,ai,True,true,1.0,6.0,5.0,2.0,3,4,5,3,2,18,nonbinary,British,bachelors_degree,7,2,2,5,analytical,moderate,1,5,4,6,3,truth_source_unlabeled_persona_209.json
209,TS62,0,ai,False,false,1.0,6.0,4.0,2.0,3,4,5,3,2,18,nonbinary,British,bachelors_degree,7,2,2,5,analytical,moderate,1,5,4,6,3,truth_source_unlabeled_persona_209.json
209,TS14,0,human,True,true,1.0,6.0,6.0,2.0,3,4,5,3,2,18,nonbinary,British,bachelors_degree,7,2,2,5,analytical,moderate,1,5,4,6,3,truth_source_unlabeled_persona_209.json
210,TS14,0,human,True,true,1.0,4.0,5.0,2.0,4,3,5,2,4,25,man,US,some_college,4,3,4,4,intuitive,moderate,1,4,7,1,1,truth_source_unlabeled_persona_210.json
210,TS56,0,ai,True,true,1.0,6.0,7.0,1.0,4,3,5,2,4,25,man,US,some_college,4,3,4,4,intuitive,moderate,1,4,7,1,1,truth_source_unlabeled_persona_210.json
210,TS34,0,human,False,false,1.0,5.0,4.0,2.0,4,3,5,2,4,25,man,US,some_college,4,3,4,4,intuitive,moderate,1,4,7,1,1,truth_source_unlabeled_persona_210.json
210,TS41,0,ai,True,true,1.0,6.0,7.0,1.0,4,3,5,2,4,25,man,US,some_college,4,3,4,4,intuitive,moderate,1,4,7,1,1,truth_source_unlabeled_persona_210.json
210,TS33,0,human,False,false,1.0,6.0,2.0,1.0,4,3,5,2,4,25,man,US,some_college,4,3,4,4,intuitive,moderate,1,4,7,1,1,truth_source_unlabeled_persona_210.json
211,TS22,0,human,False,false,1.0,5.0,2.0,2.0,4,3,5,6,4,18,nonbinary,US,bachelors_degree,4,3,4,7,intuitive,moderate,3,5,6,5,1,truth_source_unlabeled_persona_211.json
211,TS33,0,human,False,false,1.0,6.0,2.0,2.0,4,3,5,6,4,18,nonbinary,US,bachelors_degree,4,3,4,7,intuitive,moderate,3,5,6,5,1,truth_source_unlabeled_persona_211.json
211,TS2,0,human,True,true,1.0,6.0,5.0,2.0,4,3,5,6,4,18,nonbinary,US,bachelors_degree,4,3,4,7,intuitive,moderate,3,5,6,5,1,truth_source_unlabeled_persona_211.json
211,TS14,0,human,True,true,1.0,6.0,5.0,1.0,4,3,5,6,4,18,nonbinary,US,bachelors_degree,4,3,4,7,intuitive,moderate,3,5,6,5,1,truth_source_unlabeled_persona_211.json
211,TS34,0,human,False,false,1.0,6.0,2.0,1.0,4,3,5,6,4,18,nonbinary,US,bachelors_degree,4,3,4,7,intuitive,moderate,3,5,6,5,1,truth_source_unlabeled_persona_211.json
212,TS34,0,human,False,false,1.0,4.0,3.0,2.0,3,5,6,4,4,19,prefer_not_to_say,US,high_school_or_equivalent,1,6,7,4,mixed,low,4,4,4,3,5,truth_source_unlabeled_persona_212.json
212,TS69,0,ai,False,false,1.0,5.0,2.0,1.0,3,5,6,4,4,19,prefer_not_to_say,US,high_school_or_equivalent,1,6,7,4,mixed,low,4,4,4,3,5,truth_source_unlabeled_persona_212.json
212,TS41,0,ai,True,true,1.0,6.0,5.0,2.0,3,5,6,4,4,19,prefer_not_to_say,US,high_school_or_equivalent,1,6,7,4,mixed,low,4,4,4,3,5,truth_source_unlabeled_persona_212.json
